,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,BedroomRatio,AvgRoomSize,GarageScore,OverallScore,ExterScore,BsmtScore1,BsmtScore2,KitchenScore,FireplaceScore,PoolScore,BsmtFin1Score,BsmtFin2Score,TotFlrSF,TotBath,TotBsmtBath,TotCombBath,TotSF
45,120,RL,61.0,7658,2,0,4,4,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,5,3,PConc,5,3,1,6,456,1,0,1296,1752,GasA,5,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,5,6,8,1,4,Attchd,2005.0,2,2,576,3,3,2,196,82,0,0,0,0,0,0,none,0,2,2010,WD,Normal,12.675766851909591,0.3333333333333333,292.0,9,45,15,15,15,5,4,0,2736,2736,1752,2.0,1.0,3.0,3504
46,50,RL,48.0,12822,2,0,3,4,4,CulDSac,3,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,1,6,1351,1,0,83,1434,GasA,5,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,4,6,8,1,5,Attchd,2003.0,2,2,670,3,3,2,168,43,0,0,198,0,0,0,none,0,8,2009,WD,Abnorml,12.387089184491993,0.16666666666666666,358.1666666666667,9,35,12,15,15,4,5,0,8106,8106,2149,1.5,1.0,2.5,3583
47,20,FV,84.0,11096,2,0,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,24,1,0,1632,1656,GasA,5,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,4,7,8,0,0,Attchd,2006.0,2,3,826,3,3,2,0,146,0,0,0,0,0,0,none,0,7,2007,WD,Normal,12.428019481065613,0.42857142857142855,236.57142857142858,9,40,12,12,36,4,0,0,144,144,1656,2.0,0.0,2.0,3312
48,190,RM,33.0,4456,2,0,4,4,4,Inside,3,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0,1,0,736,736,GasA,4,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,3,8,8,0,0,none,0.0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,none,0,6,2009,New,Partial,11.635151947212842,0.25,181.5,0,20,9,9,9,9,0,0,0,0,1452,2.0,0.0,2.0,2188
49,20,RL,66.0,7742,2,0,4,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,763,1,0,192,955,GasA,5,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,3,6,8,0,0,Attchd,1966.0,1,1,386,3,3,2,0,0,0,0,0,0,0,3,none,0,1,2007,WD,Normal,11.751950239425476,0.5,159.16666666666666,9,35,9,9,9,3,0,0,3052,3052,955,1.0,1.0,2.0,1910
50,60,RL,69.0,13869,2,0,2,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,6,182,1,0,612,794,GasA,4,Y,SBrkr,794,676,0,1470,0,1,2,0,3,1,3,6,8,0,0,Attchd,1997.0,3,2,388,3,3,2,0,75,0,0,0,0,0,0,none,0,7,2007,WD,Normal,12.083910661257521,0.5,245.0,9,36,9,12,36,3,0,0,1092,1092,1470,2.0,0.5,2.5,2264
51,50,RM,52.0,6240,2,0,4,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0,1,0,816,816,GasA,3,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,3,6,8,1,4,Detchd,1985.0,1,2,528,3,3,2,112,0,0,0,0,0,0,3,Shed,400,9,2006,WD,Normal,11.648338835562747,0.5,196.0,9,36,9,9,9,3,4,0,0,0,816,1.0,0.0,1.0,1992
52,90,RM,110.0,8472,1,0,2,3,4,Corner,2,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,4,3,4,2,104,6,712,0,816,GasA,3,N,SBrkr,816,0,0,816,1,0,1,0,2,1,3,5,8,0,0,CarPort,1963.0,1,2,516,3,3,2,106,0,0,0,0,0,0,0,none,0,5,2010,WD,Normal,11.608244735642321,0.4,163.2,9,25,6,12,48,3,0,0,208,208,816,1.0,1.0,2.0,1632
53,20,RL,68.0,50271,2,0,3,1,4,Inside,3,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,4,3,CBlock,5,3,4,6,1810,1,0,32,1842,GasA,4,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,4,5,8,1,4,Attchd,1981.0,3,3,894,3,3,2,857,72,0,0,0,0,0,0,none,0,11,2006,WD,Normal,12.861001210669146,0.0,368.4,9,45,12,15,60,4,4,0,10860,10860,1842,0.5,2.0,2.5,3684
54,80,RL,60.0,7134,2,0,4,3,4,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,384,1,0,0,384,GasA,3,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,3,6,7,1,3,Detchd,1962.0,1,2,572,3,3,2,0,50,0,0,0,0,0,3,none,0,2,2007,WD,Normal,11.775297421715827,0.5,226.66666666666666,9,25,9,9,9,3,3,0,1920,1920,1360,1.0,0.0,1.0,1744
55,20,RL,100.0,10175,2,0,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,3,3,CBlock,3,3,1,4,490,1,0,935,1425,GasA,4,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,3,7,8,1,4,Attchd,1964.0,2,2,576,3,3,2,0,0,0,407,0,0,0,0,none,0,7,2008,WD,Normal,12.103491596905931,0.42857142857142855,203.57142857142858,9,30,9,9,9,3,4,0,1960,1960,1425,2.0,0.0,2.0,2850
56,160,FV,24.0,2645,2,2,4,4,4,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,4,3,PConc,4,3,1,6,649,1,0,321,970,GasA,5,Y,SBrkr,983,756,0,1739,1,0,2,1,3,1,4,7,8,0,0,Attchd,1999.0,3,2,480,3,3,2,115,0,0,0,0,0,0,0,none,0,8,2009,WD,Abnorml,12.058158312538197,0.42857142857142855,248.42857142857142,9,40,12,12,12,4,0,0,3894,3894,1739,2.5,1.0,3.5,2709
57,60,RL,89.0,11645,2,0,3,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0,1,0,860,860,GasA,5,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,4,7,8,0,0,Attchd,2004.0,2,2,565,3,3,2,0,70,0,0,0,0,0,0,none,0,8,2006,WD,Normal,12.188422799337028,0.42857142857142855,245.71428571428572,9,35,12,12,12,4,0,0,0,0,1720,2.5,0.0,2.5,2580
58,60,RL,66.0,13682,2,0,2,2,4,CulDSac,3,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,5,3,PConc,5,3,4,1,0,1,0,1410,1410,GasA,5,Y,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,4,10,8,1,4,BuiltIn,2006.0,3,3,641,3,3,2,192,0,37,0,0,0,0,0,none,0,10,2006,New,Partial,12.991755706536901,0.3,294.5,9,50,15,15,60,4,4,0,0,0,2945,3.5,0.0,3.5,4355
59,20,RL,60.0,7200,2,0,4,3,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,5,632,1,0,148,780,GasA,5,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,3,4,8,0,0,Detchd,1973.0,1,1,352,3,3,2,196,0,0,0,0,0,0,3,none,0,1,2008,WD,Normal,11.735276702486741,0.5,195.0,9,35,9,9,27,3,0,0,3160,3160,780,1.0,0.0,1.0,1560
60,20,RL,63.0,13072,2,0,4,4,4,Inside,3,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,941,1,0,217,1158,GasA,5,Y,SBrkr,1158,0,0,1158,1,0,1,1,3,1,4,5,8,0,0,Detchd,2006.0,1,2,576,3,3,2,0,50,0,0,0,0,0,0,none,0,5,2006,New,Partial,11.970356641102999,0.6,231.6,9,30,9,12,12,4,0,0,4705,4705,1158,1.5,1.0,2.5,2316
61,75,RM,60.0,7200,2,0,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,2,1,1,0,1,0,530,530,GasA,3,N,SBrkr,581,530,0,1111,0,0,1,0,3,1,2,6,8,0,0,Detchd,1935.0,1,1,288,3,3,0,0,0,144,0,0,0,0,0,none,0,3,2007,WD,Normal,11.522885696764481,0.5,185.16666666666666,9,35,9,6,6,2,0,0,0,0,1111,1.0,0.0,1.0,1641
62,120,RL,44.0,6442,2,0,3,4,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,4,3,PConc,4,4,2,6,24,1,0,1346,1370,GasA,5,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,4,6,8,1,4,Attchd,2006.0,2,2,484,3,3,2,120,49,0,0,0,0,0,0,none,0,10,2007,WD,Normal,12.218500103788143,0.3333333333333333,228.33333333333334,9,40,12,16,32,4,4,0,144,144,1370,2.0,0.0,2.0,2740
63,70,RM,50.0,10300,2,0,3,3,4,Inside,3,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0,1,0,576,576,GasA,4,Y,SBrkr,902,808,0,1710,0,0,2,0,3,1,3,9,8,0,0,Detchd,1990.0,1,2,480,3,3,2,12,11,64,0,0,0,0,4,none,0,4,2010,WD,Normal,11.849404844423074,0.3333333333333333,190.0,9,42,9,9,9,3,0,0,0,0,1710,2.0,0.0,2.0,2286
64,60,RL,69.0,9375,2,0,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,3,3,PConc,4,3,1,6,739,1,0,318,1057,GasA,5,Y,SBrkr,1057,977,0,2034,1,0,2,1,3,1,4,8,8,0,0,Attchd,1998.0,2,2,645,3,3,2,576,36,0,0,0,0,0,4,none,0,2,2009,WD,Normal,12.299112067295642,0.375,254.25,9,35,9,12,12,4,0,0,4434,4434,2034,2.5,1.0,3.5,3091
65,60,RL,76.0,9591,2,0,4,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,4,3,PConc,5,3,3,1,0,1,0,1143,1143,GasA,5,Y,SBrkr,1143,1330,0,2473,0,0,2,1,4,1,4,9,8,1,4,BuiltIn,2004.0,2,3,852,3,3,2,192,151,0,0,0,0,0,0,none,0,10,2007,WD,Normal,12.666660207428574,0.4444444444444444,274.77777777777777,9,40,12,15,45,4,4,0,0,0,2473,2.5,0.0,2.5,3616
66,20,RL,69.0,19900,2,0,4,4,4,Inside,3,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,3,3,CBlock,4,3,4,6,912,1,0,1035,1947,GasA,3,Y,SBrkr,2207,0,0,2207,1,0,2,0,3,1,3,7,7,1,4,Attchd,1970.0,2,2,576,3,3,2,301,0,0,0,0,0,0,0,none,0,7,2010,WD,Normal,12.100717685412471,0.42857142857142855,315.2857142857143,9,35,9,12,48,3,4,0,5472,5472,2207,2.0,1.0,3.0,4154
67,20,RL,72.0,10665,2,0,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,4,3,PConc,4,3,3,6,1013,1,0,440,1453,GasA,5,Y,SBrkr,1479,0,0,1479,1,0,2,0,3,1,4,7,8,0,0,Attchd,2003.0,2,2,558,3,3,2,144,29,0,0,0,0,0,0,none,0,6,2007,WD,Normal,12.328294703023396,0.42857142857142855,211.28571428571428,9,35,12,12,36,4,0,0,6078,6078,1479,2.0,1.0,3.0,2932
68,30,RM,47.0,4608,2,0,4,4,4,Corner,3,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,1,0,1,0,747,747,GasA,3,Y,SBrkr,747,0,0,747,0,0,1,0,2,1,3,4,8,0,0,Attchd,1945.0,1,1,220,3,3,2,0,0,0,0,0,0,0,0,none,0,6,2010,WD,Normal,11.289794413577894,0.5,186.75,9,24,12,9,9,3,0,0,0,0,747,1.0,0.0,1.0,1494
69,50,RL,81.0,15593,2,0,4,4,4,Corner,3,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,4,3,CBlock,3,3,1,4,603,1,0,701,1304,GasW,3,Y,SBrkr,1304,983,0,2287,0,0,2,0,3,1,3,7,8,1,3,Attchd,1953.0,3,2,667,3,3,2,0,21,114,0,0,0,0,0,none,0,7,2006,WD,Normal,12.323860125621126,0.42857142857142855,326.7142857142857,9,28,12,9,9,3,3,0,2412,2412,2287,2.0,0.0,2.0,3591
70,20,RL,95.0,13651,2,0,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,3,4,CBlock,4,3,4,5,1880,1,0,343,2223,GasA,5,Y,SBrkr,2223,0,0,2223,1,0,2,0,3,1,3,8,8,2,4,Attchd,1973.0,3,2,516,3,3,2,300,0,0,0,0,0,0,0,none,0,2,2007,WD,Normal,12.404927602627597,0.375,277.875,9,42,12,12,48,3,8,0,9400,9400,2223,2.0,1.0,3.0,4446
71,20,RL,69.0,7599,2,0,4,4,4,Corner,3,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,5,565,1,0,280,845,GasA,3,Y,SBrkr,845,0,0,845,1,0,1,0,2,1,3,4,8,0,0,Detchd,1987.0,1,2,360,3,3,2,0,0,0,0,0,0,0,0,none,0,6,2007,WD,Normal,11.771443882099637,0.5,211.25,9,24,9,9,9,3,0,0,2825,2825,845,1.0,1.0,2.0,1690
72,60,RL,74.0,10141,2,0,3,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,3,3,PConc,4,3,1,1,0,1,0,832,832,GasA,4,Y,SBrkr,885,833,0,1718,0,0,2,1,3,1,3,7,8,1,3,Attchd,1998.0,3,2,427,3,3,2,0,94,0,0,291,0,0,0,none,0,12,2009,WD,Normal,12.128116509451258,0.42857142857142855,245.42857142857142,9,35,9,12,12,3,3,0,0,0,1718,2.5,0.0,2.5,2550
73,20,RL,85.0,10200,2,0,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,3,3,CBlock,3,3,1,5,320,4,362,404,1086,GasA,4,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,3,6,8,0,0,Attchd,1989.0,1,2,490,3,3,2,0,0,0,0,0,0,0,2,none,0,5,2010,WD,Normal,11.88380602959621,0.5,181.0,9,35,9,9,9,3,0,0,1600,1600,1086,1.0,1.0,2.0,2172
74,50,RM,60.0,5790,2,0,4,4,4,Corner,3,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,4,4,CBlock,2,3,1,1,0,1,0,840,840,GasA,4,N,SBrkr,840,765,0,1605,0,0,2,0,3,2,3,8,8,0,0,Detchd,1915.0,1,1,379,3,3,2,0,0,202,0,0,0,0,0,none,0,5,2010,WD,Normal,11.58432477200052,0.375,200.625,9,18,16,6,6,6,0,0,0,0,1605,2.0,0.0,2.0,2445
75,180,RM,21.0,1596,2,0,4,4,4,Inside,3,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,4,6,462,1,0,0,462,GasA,3,Y,SBrkr,526,462,0,988,1,0,1,0,2,1,3,5,8,0,0,BuiltIn,1973.0,1,1,297,3,3,2,120,101,0,0,0,0,0,2,none,0,11,2009,WD,Normal,11.418625774449598,0.4,197.6,9,20,9,12,48,3,0,0,2772,2772,988,1.0,1.0,2.0,1450
76,20,RL,69.0,8475,2,0,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,228,1,0,724,952,GasA,5,Y,FuseA,952,0,0,952,0,0,1,0,2,1,3,4,8,0,0,Detchd,1956.0,1,1,283,3,3,2,0,0,0,0,0,0,0,0,none,0,4,2008,WD,Normal,11.818577604251555,0.5,238.0,9,28,9,9,9,3,0,0,1140,1140,952,1.0,0.0,1.0,1904
77,50,RM,50.0,8635,2,0,4,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,336,6,41,295,672,GasA,3,Y,SBrkr,1072,213,0,1285,1,0,1,0,2,1,3,6,7,0,0,Detchd,1948.0,1,1,240,3,3,2,0,0,0,0,0,0,0,3,none,0,1,2008,WD,Normal,11.751950239425476,0.3333333333333333,214.16666666666666,9,25,9,9,9,3,0,0,1344,1344,1285,1.0,1.0,2.0,1957
78,90,RL,72.0,10778,2,0,4,4,4,Inside,3,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,1768,1768,GasA,3,N,SBrkr,1768,0,0,1768,0,0,2,0,4,2,3,8,8,0,0,none,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,none,0,4,2010,WD,Normal,11.824087219587643,0.5,221.0,0,20,9,9,9,6,0,0,0,0,1768,2.0,0.0,2.0,3536
79,50,RM,60.0,10440,2,1,4,4,4,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0,1,0,440,440,GasA,4,Y,SBrkr,682,548,0,1230,0,0,1,1,2,1,3,5,8,0,0,Detchd,1966.0,1,2,440,3,3,2,74,0,128,0,0,0,0,3,none,0,5,2009,WD,Normal,11.608244735642321,0.4,246.0,9,30,9,9,9,3,0,0,0,0,1230,1.5,0.0,1.5,1670
80,60,RL,100.0,13000,2,0,4,4,4,Corner,3,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,3,4,CBlock,4,3,1,3,448,1,0,448,896,GasA,3,Y,SBrkr,1182,960,0,2142,0,0,2,1,4,1,4,8,8,1,4,Attchd,1968.0,3,1,509,3,3,2,0,72,0,0,252,0,0,0,none,0,6,2009,WD,Normal,12.173037959397275,0.5,267.75,9,36,12,12,12,4,4,0,1344,1344,2142,2.5,0.0,2.5,3038
81,120,RM,32.0,4500,2,0,4,4,4,FR2,3,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,3,4,PConc,5,4,1,6,1201,1,0,36,1237,GasA,5,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,3,5,8,0,0,Attchd,1998.0,3,2,405,3,3,2,0,199,0,0,0,0,0,0,none,0,3,2006,WD,Normal,11.941462360646149,0.4,267.4,9,30,12,20,20,3,0,0,7206,7206,1337,2.0,1.0,3.0,2574
82,20,RL,78.0,10206,2,0,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,3,3,PConc,4,3,1,6,33,1,0,1530,1563,GasA,5,Y,SBrkr,1563,0,0,1563,0,0,2,0,3,1,4,6,8,1,4,Attchd,2007.0,2,3,758,3,3,2,144,99,0,0,0,0,0,0,none,0,10,2008,WD,Normal,12.409017571151187,0.5,260.5,9,40,9,12,12,4,4,0,198,198,1563,2.0,0.0,2.0,3126
83,20,RL,80.0,8892,2,0,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,3,3,CBlock,3,3,1,1,0,1,0,1065,1065,GasA,4,Y,SBrkr,1065,0,0,1065,0,0,1,1,3,1,3,6,8,0,0,Detchd,1974.0,1,2,461,3,3,2,74,0,0,0,0,0,0,0,none,0,7,2007,COD,Normal,11.748005492256807,0.5,177.5,9,25,9,9,9,3,0,0,0,0,1065,1.5,0.0,1.5,2130
84,80,RL,69.0,8530,2,0,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,3,3,PConc,4,3,1,1,0,1,0,384,384,GasA,4,Y,SBrkr,804,670,0,1474,0,0,2,1,3,1,3,7,8,1,3,BuiltIn,1995.0,3,2,400,3,3,2,120,72,0,0,0,0,0,0,Shed,700,5,2009,WD,Normal,12.034696963475044,0.42857142857142855,210.57142857142858,9,35,9,12,12,3,3,0,0,0,1474,2.5,0.0,2.5,1858
85,60,RL,121.0,16059,2,0,4,4,4,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,4,3,CBlock,4,3,1,1,0,1,0,1288,1288,GasA,5,Y,SBrkr,1301,1116,0,2417,0,0,2,1,4,1,4,9,8,1,3,Attchd,1991.0,1,2,462,3,3,2,127,82,0,0,0,0,0,0,none,0,4,2006,WD,Normal,12.468440756144114,0.4444444444444444,268.55555555555554,9,40,12,12,12,4,3,0,0,0,2417,2.5,0.0,2.5,3705
86,60,RL,122.0,11911,2,0,2,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0,1,0,684,684,GasA,5,Y,SBrkr,684,876,0,1560,0,0,2,1,3,1,4,6,8,1,4,BuiltIn,2005.0,3,2,400,3,3,2,100,38,0,0,0,0,0,0,none,0,3,2009,WD,Normal,12.066816325306588,0.5,260.0,9,30,12,12,36,4,4,0,0,0,1560,2.5,0.0,2.5,2244
87,160,FV,40.0,3951,2,2,4,4,4,Corner,3,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,4,3,3,1,0,1,0,612,612,GasA,5,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,4,4,8,0,0,Detchd,2009.0,2,2,528,3,3,2,0,234,0,0,0,0,0,0,none,0,6,2009,New,Partial,12.010671928196443,0.5,306.0,9,30,12,12,36,4,0,0,0,0,1224,2.5,0.0,2.5,1836
88,50,C (all),105.0,8470,2,0,3,4,4,Corner,3,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3,2,1,1,0,1,0,1013,1013,GasA,3,N,SBrkr,1013,0,513,1526,0,0,1,0,2,1,2,6,8,0,0,none,0.0,0,0,0,0,0,0,0,0,156,0,0,0,0,3,none,0,10,2009,ConLD,Abnorml,11.350418300109132,0.3333333333333333,254.33333333333334,0,6,4,6,6,2,0,0,0,0,1013,1.0,0.0,1.0,2539
89,20,RL,60.0,8070,2,0,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,588,1,0,402,990,GasA,5,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,3,5,8,0,0,none,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,none,0,8,2007,WD,Normal,11.724813914587886,0.6,198.0,0,20,9,12,12,3,0,0,3528,3528,990,1.0,1.0,2.0,1980
90,20,RL,60.0,7200,2,0,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,Y,FuseA,1040,0,0,1040,0,0,1,0,2,1,3,4,8,0,0,Detchd,1950.0,1,2,420,3,3,2,0,29,0,0,0,0,0,0,none,0,7,2006,WD,Normal,11.60733523953139,0.5,260.0,9,20,9,0,0,3,0,0,0,0,1040,1.0,0.0,1.0,1040
91,20,RL,85.0,8500,2,0,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,3,3,CBlock,3,3,1,3,600,1,0,635,1235,GasA,3,Y,SBrkr,1235,0,0,1235,0,0,1,0,2,1,3,6,8,0,0,Attchd,1961.0,1,2,480,3,3,2,0,0,0,0,0,0,0,2,none,0,12,2006,WD,Abnorml,11.498836682527127,0.3333333333333333,205.83333333333334,9,15,9,9,9,3,0,0,1800,1800,1235,1.0,0.0,1.0,2470
